Stud ,Sex,Birth Date,Sire,Dam,id_institute,Location,Date,LocalID,Event ID,Observations,NA,Event,Name,
163,F,25 Nov 1990,69,76,21,RIO PRIM,1990-11-25,1190,1,Birth,NA,,
163,NA,NA,NA,NA,21,RIO PRIM,1998-09-20,NA,6,Death,NA,,
163,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
164,?,1 Sep 1990,106,125,10,JERSEY,1990-09-01,M1604,1,Birth,NA,,
164,NA,NA,NA,NA,10,JERSEY,1994-09-01,NA,6,Death,NA,,
164,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Premature birth  Unknown  Unknown (after necropsy)],,[Death by Premature birth  Unknown  Unknown (after necropsy)],
165,M,17 Feb 1991,73,74,21,RIO PRIM,1991-02-17,1213,1,Birth,NA,,
165,NA,NA,NA,NA,21,RIO PRIM,1998-09-20,NA,6,Death,NA,,
165,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
166,F,17 Feb 1991,73,74,21,RIO PRIM,1991-02-17,1214,1,Birth,NA,,
166,NA,NA,NA,NA,21,RIO PRIM,2002-02-05,NA,6,Death,NA,,
166,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Other /Unknown  Mounted or Preserved RIO PRIM  No necropsy planned],,[Death by Other /Unknown  Mounted or Preserved RIO PRIM  No necropsy planned],
167,F,28 Feb 1991,113,111,21,RIO PRIM,1991-02-28,1217,1,Birth,NA,,
167,NA,NA,NA,NA,21,RIO PRIM,1991-02-28,NA,6,Death,NA,,
167,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
168,F,15 Apr 1991,106,125,10,JERSEY,1991-04-15,M1671,1,Birth,NA,DEVRA,
168,NA,NA,NA,NA,10,JERSEY,2009-10-25,NA,6,Death,NA,,
168,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
169,M,15 Apr 1991,106,125,10,JERSEY,1991-04-15,M1672,1,Birth,NA,,
169,NA,NA,NA,NA,10,JERSEY,1991-04-15,NA,6,Death,NA,,
169,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
170,M,1990,WILD,WILD,20,R BONITO,1991-05-25,NA,2,Capture,NA,,
170,NA,NA,NA,NA,22,SAO PAULO,1991-05-25,19618,3,Transfer,NA,,
170,NA,NA,NA,NA,22,SAO PAULO,1998-02-26,NA,6,Death,NA,,
170,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
171,F,1990,WILD,WILD,20,R BONITO,1991-05-25,NA,2,Capture,NA,,
171,NA,NA,NA,NA,22,SAO PAULO,1991-05-25,19619,3,Transfer,NA,,
171,NA,NA,NA,NA,2,BAURU ZOO,2002-04-30,171,3,Transfer,NA,,
171,NA,NA,NA,NA,2,BAURU ZOO,2010-01-06,NA,6,Death,NA,,
171,NA,NA,NA,NA,2,BAURU ZOO,NA,NA,[Death by Other /Unknown  Unknown  Necropsy done(no info)  Unknown after necropsy  Necropsy not received],,[Death by Other /Unknown  Unknown  Necropsy done(no info)  Unknown after necropsy  Necropsy not received],
172,F,1991,170,171,20,R BONITO,1991-05-25,NA,2,Capture,NA,,
172,NA,NA,NA,NA,22,SAO PAULO,1991-05-25,19620,3,Transfer,NA,,
172,NA,NA,NA,NA,22,SAO PAULO,1992-07-16,NA,6,Death,NA,,
172,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
173,M,12 Jun 1991,84,105,10,JERSEY,1991-06-12,M1707,1,Birth,NA,,
173,NA,NA,NA,NA,10,JERSEY,1991-06-12,NA,6,Death,NA,,
173,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
174,F,12 Jun 1991,84,105,10,JERSEY,1991-06-12,M1708,1,Birth,NA,,
174,NA,NA,NA,NA,16,MAGDEBURG,1995-01-19,281001,3,Transfer,NA,,
174,NA,NA,NA,NA,16,MAGDEBURG,1999-12-07,NA,6,Death,NA,,
174,NA,NA,NA,NA,16,MAGDEBURG,NA,NA,[Death by Other /Unknown  Unknown  Digestive  Rickettsial],,[Death by Other /Unknown  Unknown  Digestive  Rickettsial],
175,M,12 Sep 1991,73,74,21,RIO PRIM,1991-09-12,1246,1,Birth,NA,,
175,NA,NA,NA,NA,21,RIO PRIM,1991-09-13,NA,6,Death,NA,,
175,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
176,F,12 Sep 1991,73,74,21,RIO PRIM,1991-09-12,1247,1,Birth,NA,,
176,NA,NA,NA,NA,21,RIO PRIM,1991-09-13,NA,6,Death,NA,,
176,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
177,M,22 Sep 1991,77,57,21,RIO PRIM,1991-09-22,1252,1,Birth,NA,,
177,NA,NA,NA,NA,21,RIO PRIM,1993-04-27,NA,6,Death,NA,,
177,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
178,F,22 Sep 1991,77,57,21,RIO PRIM,1991-09-22,1253,1,Birth,NA,,
178,NA,NA,NA,NA,21,RIO PRIM,1995-02-22,NA,6,Death,NA,,
178,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
179,M,25 Sep 1991,106,125,10,JERSEY,1991-09-25,M1744,1,Birth,NA,,
179,NA,NA,NA,NA,10,JERSEY,1991-09-25,NA,6,Death,NA,,
179,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
180,M,27 Sep 1991,96,91,22,SAO PAULO,1991-09-27,19775,1,Birth,NA,,
180,NA,NA,NA,NA,2,BAURU ZOO,1995-08-22,NA,3,Transfer,NA,,
180,NA,NA,NA,NA,2,BAURU ZOO,2009-06-29,NA,6,Death,NA,,
180,NA,NA,NA,NA,2,BAURU ZOO,NA,NA,[Death by Other /Unknown  Unknown  Necropsy done(no info)  Unknown after necropsy  Necropsy not received],,[Death by Other /Unknown  Unknown  Necropsy done(no info)  Unknown after necropsy  Necropsy not received],
181,F,27 Sep 1991,96,91,22,SAO PAULO,1991-09-27,19776,1,Birth,NA,,
181,NA,NA,NA,NA,22,SAO PAULO,1992-04-30,NA,6,Death,NA,,
181,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
182,M,25 Oct 1991,131,138,21,RIO PRIM,1991-10-25,1277,1,Birth,NA,,
182,NA,NA,NA,NA,21,RIO PRIM,1991-11-27,NA,6,Death,NA,,
182,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
183,M,29 Oct 1991,75,72,21,RIO PRIM,1991-10-29,1282,1,Birth,NA,,
183,NA,NA,NA,NA,21,RIO PRIM,1991-10-29,NA,6,Death,NA,,
183,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
184,M,29 Oct 1991,75,72,21,RIO PRIM,1991-10-29,1283,1,Birth,NA,,
184,NA,NA,NA,NA,21,RIO PRIM,1991-10-29,NA,6,Death,NA,,
184,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
185,F,29 Oct 1991,77,72,21,RIO PRIM,1991-10-29,1284,1,Birth,NA,,
185,NA,NA,NA,NA,21,RIO PRIM,1991-10-29,NA,6,Death,NA,,
185,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
186,M,3 Nov 1991,113,111,21,RIO PRIM,1991-11-03,1292,1,Birth,NA,,
186,NA,NA,NA,NA,21,RIO PRIM,1991-11-03,NA,6,Death,NA,,
186,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
187,M,3 Nov 1991,113,111,21,RIO PRIM,1991-11-03,1293,1,Birth,NA,,
187,NA,NA,NA,NA,21,RIO PRIM,1991-11-03,NA,6,Death,NA,,
187,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
188,M,1 Dec 1991,132,89,22,SAO PAULO,1991-12-01,19896,1,Birth,NA,,
188,NA,NA,NA,NA,11,KREFELD,1995-05-03,854,3,Transfer,NA,,
188,NA,NA,NA,NA,11,KREFELD,2007-12-06,NA,6,Death,NA,,
188,NA,NA,NA,NA,11,KREFELD,NA,NA,[Death by Euthanasia (medical)  Given to an institution VETINSTKR  Cardiovascular  Metabolism],,[Death by Euthanasia (medical)  Given to an institution VETINSTKR  Cardiovascular  Metabolism],
189,M,1 Dec 1991,132,89,22,SAO PAULO,1991-12-01,19897,1,Birth,NA,AMOS,
189,NA,NA,NA,NA,21,RIO PRIM,1994-02-06,1462,3,Transfer,NA,,
189,NA,NA,NA,NA,10,JERSEY,1994-07-12,M2039,3,Transfer,NA,,
189,NA,NA,NA,NA,10,JERSEY,2007-06-23,NA,6,Death,NA,,
189,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Other /Unknown  Unknown  Necropsy planned later],,[Death by Other /Unknown  Unknown  Necropsy planned later],
190,M,13 Jan 1992,73,74,21,RIO PRIM,1992-01-13,1313,1,Birth,NA,,
190,NA,NA,NA,NA,21,RIO PRIM,1993-04-27,NA,6,Death,NA,,
190,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
191,F,13 Jan 1992,73,74,21,RIO PRIM,1992-01-13,1314,1,Birth,NA,,
191,NA,NA,NA,NA,21,RIO PRIM,1998-12-03,NA,6,Death,NA,,
191,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
192,F,24 Jan 1992,130,135,21,RIO PRIM,1992-01-24,1309,1,Birth,NA,,
192,NA,NA,NA,NA,21,RIO PRIM,1992-11-24,NA,6,Death,NA,,
192,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
193,M,28 Feb 1992,106,125,10,JERSEY,1992-02-28,M1794,1,Birth,NA,LAURY,
193,NA,NA,NA,NA,16,MAGDEBURG,1995-01-19,281002,3,Transfer,NA,,
193,NA,NA,NA,NA,16,MAGDEBURG,2003-12-18,NA,6,Death,NA,,
193,NA,NA,NA,NA,16,MAGDEBURG,NA,NA,[Death by Unknown means],,[Death by Unknown means],
194,M,28 Feb 1992,106,125,10,JERSEY,1992-02-28,M1795,1,Birth,NA,CLAUDIO,
194,NA,NA,NA,NA,1,ADELAIDE,1995-10-12,950401,3,Transfer,NA,,
194,NA,NA,NA,NA,1,ADELAIDE,2010-11-04,NA,6,Death,NA,,
194,NA,NA,NA,NA,1,ADELAIDE,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
195,M,9 Jun 1992,84,105,10,JERSEY,1992-06-09,M1829,1,Birth,NA,PINON,
195,NA,NA,NA,NA,10,JERSEY,2009-12-19,NA,6,Death,NA,,
195,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
196,F,9 Jun 1992,84,105,10,JERSEY,1992-06-09,M1830,1,Birth,NA,,
196,NA,NA,NA,NA,1,ADELAIDE,1995-10-12,950403,3,Transfer,NA,,
196,NA,NA,NA,NA,1,ADELAIDE,2006-09-03,NA,6,Death,NA,,
196,NA,NA,NA,NA,1,ADELAIDE,NA,NA,[Death by Other /Unknown  Unknown  Necropsy planned later],,[Death by Other /Unknown  Unknown  Necropsy planned later],
197,M,28 Jul 1992,106,125,10,JERSEY,1992-07-28,M1846,1,Birth,NA,,
197,NA,NA,NA,NA,10,JERSEY,1992-07-28,NA,6,Death,NA,,
197,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Stillbirth  Unknown  No necropsy planned],,[Death by Stillbirth  Unknown  No necropsy planned],
198,F,28 Jul 1992,106,125,10,JERSEY,1992-07-28,M1847,1,Birth,NA,,
198,NA,NA,NA,NA,1,ADELAIDE,1995-10-12,950404,3,Transfer,NA,,
198,NA,NA,NA,NA,1,ADELAIDE,2011-11-16,NA,6,Death,NA,,
198,NA,NA,NA,NA,1,ADELAIDE,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
199,M,6 Sep 1992,124,76,21,RIO PRIM,1992-09-06,1339,1,Birth,NA,,
199,NA,NA,NA,NA,21,RIO PRIM,1992-09-29,NA,6,Death,NA,,
199,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
200,F,6 Sep 1992,124,76,21,RIO PRIM,1992-09-06,1340,1,Birth,NA,TENILLE,
200,NA,NA,NA,NA,9,FORTWORTH,1995-08-04,1216,3,Transfer,NA,,
200,NA,NA,NA,NA,7,CENTRALPK,1998-11-19,986159,3,Transfer,NA,,
200,NA,NA,NA,NA,17,NY BRONX,1998-12-18,986159,3,Transfer,NA,,
200,NA,NA,NA,NA,17,NY BRONX,2005-11-18,NA,6,Death,NA,,
200,NA,NA,NA,NA,17,NY BRONX,NA,NA,[Death by Unknown means],,[Death by Unknown means],
201,M,14 Sep 1992,73,74,21,RIO PRIM,1992-09-14,1347,1,Birth,NA,,
201,NA,NA,NA,NA,21,RIO PRIM,1993-04-26,NA,6,Death,NA,,
201,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
202,M,14 Sep 1992,73,74,21,RIO PRIM,1992-09-14,1348,1,Birth,NA,,
202,NA,NA,NA,NA,21,RIO PRIM,2000-02-25,NA,6,Death,NA,,
202,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
203,M,28 Sep 1992,132,89,22,SAO PAULO,1992-09-28,20387,1,Birth,NA,,
203,NA,NA,NA,NA,23,SOROCABA,1995-08-17,NA,3,Transfer,NA,,
203,NA,NA,NA,NA,23,SOROCABA,1996-03-06,NA,6,Death,NA,,
203,NA,NA,NA,NA,23,SOROCABA,NA,NA,[Death by Unknown means],,[Death by Unknown means],
204,F,28 Sep 1992,132,89,22,SAO PAULO,1992-09-28,20388,1,Birth,NA,,
204,NA,NA,NA,NA,2,BAURU ZOO,1995-08-22,NA,3,Transfer,NA,,
204,NA,NA,NA,NA,2,BAURU ZOO,1998-01-01,NA,6,Death,NA,,
204,NA,NA,NA,NA,2,BAURU ZOO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
205,M,23 Oct 1992,130,135,21,RIO PRIM,1992-10-23,1365,1,Birth,NA,,
205,NA,NA,NA,NA,21,RIO PRIM,1992-12-15,NA,6,Death,NA,,
205,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
206,F,23 Oct 1992,130,135,21,RIO PRIM,1992-10-23,1366,1,Birth,NA,,
206,NA,NA,NA,NA,21,RIO PRIM,1992-12-23,NA,6,Death,NA,,
206,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
207,M,3 Nov 1992,124,162,21,RIO PRIM,1992-11-03,1372,1,Birth,NA,,
207,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21430,3,Transfer,NA,,
207,NA,NA,NA,NA,24,SAO CARLOS,2004-03-16,207,3,Transfer,NA,,
207,NA,NA,NA,NA,24,SAO CARLOS,2006-03-19,NA,6,Death,NA,,
207,NA,NA,NA,NA,24,SAO CARLOS,NA,NA,[Death by Unknown means],,[Death by Unknown means],
208,F,3 Nov 1992,124,162,21,RIO PRIM,1992-11-03,1373,1,Birth,NA,,
208,NA,NA,NA,NA,21,RIO PRIM,1995-12-18,NA,6,Death,NA,,
208,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
209,M,30 Nov 1992,118,146,21,RIO PRIM,1992-11-30,1378,1,Birth,NA,DIAMANTE,
209,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21432,3,Transfer,NA,,
209,NA,NA,NA,NA,4,BRASILIA,1994-10-27,1381,3,Transfer,NA,,
209,NA,NA,NA,NA,4,BRASILIA,2002-09-10,NA,6,Death,NA,,
209,NA,NA,NA,NA,4,BRASILIA,NA,NA,[Death by Other /Unknown  Mounted or Preserved BRASILIA  Digestive  Trauma],,[Death by Other /Unknown  Mounted or Preserved BRASILIA  Digestive  Trauma],
210,F,30 Nov 1992,118,146,21,RIO PRIM,1992-11-30,1379,1,Birth,NA,,
210,NA,NA,NA,NA,21,RIO PRIM,1992-12-07,NA,6,Death,NA,,
210,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
211,F,14 Dec 1992,96,91,22,SAO PAULO,1992-12-14,20528,1,Birth,NA,CRISTAL,
211,NA,NA,NA,NA,4,BRASILIA,1994-10-27,1382,3,Transfer,NA,,
211,NA,NA,NA,NA,22,SAO PAULO,2003-08-15,211,3,Transfer,NA,,
211,NA,NA,NA,NA,22,SAO PAULO,2005-02-15,NA,6,Death,NA,,
211,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Unknown  Generalized  Unknown after necropsy],,[Death by Other /Unknown  Unknown  Generalized  Unknown after necropsy],
212,M,23 Dec 1992,145,155,21,RIO PRIM,1992-12-23,1382,1,Birth,NA,,
212,NA,NA,NA,NA,21,RIO PRIM,1992-12-24,NA,6,Death,NA,,
212,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
213,F,23 Dec 1992,145,155,21,RIO PRIM,1992-12-23,1383,1,Birth,NA,,
213,NA,NA,NA,NA,21,RIO PRIM,1992-12-25,NA,6,Death,NA,,
213,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
214,F,27 Dec 1992,126,92,22,SAO PAULO,1992-12-27,20532,1,Birth,NA,,
214,NA,NA,NA,NA,11,KREFELD,1995-05-03,855,3,Transfer,NA,,
214,NA,NA,NA,NA,11,KREFELD,2008-07-28,NA,6,Death,NA,,
214,NA,NA,NA,NA,11,KREFELD,NA,NA,[Death by Euthanasia (medical)  Given to an institution VETINSTKR  Urinary  Metabolism],,[Death by Euthanasia (medical)  Given to an institution VETINSTKR  Urinary  Metabolism],
215,M,12 Feb 1993,106,125,10,JERSEY,1993-02-12,M1890,1,Birth,NA,,
215,NA,NA,NA,NA,3,BELFAST,1997-09-04,2904,3,Transfer,NA,,
216,F,12 Feb 1993,106,125,10,JERSEY,1993-02-12,M1891,1,Birth,NA,,
216,NA,NA,NA,NA,10,JERSEY,1993-02-15,NA,6,Death,NA,,
216,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Unknown means],,[Death by Unknown means],
217,F,4 Mar 1993,84,105,10,JERSEY,1993-03-04,M1893,1,Birth,NA,,
217,NA,NA,NA,NA,3,BELFAST,1997-09-04,2905,3,Transfer,NA,,
218,M,5 Mar 1993,73,74,21,RIO PRIM,1993-03-05,1402,1,Birth,NA,,
218,NA,NA,NA,NA,21,RIO PRIM,1993-05-14,NA,6,Death,NA,,
218,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
219,M,12 Jul 1993,106,125,10,JERSEY,1993-07-12,M1934,1,Birth,NA,,
219,NA,NA,NA,NA,3,BELFAST,1997-09-04,2907,3,Transfer,NA,,
219,NA,NA,NA,NA,3,BELFAST,2001-07-16,NA,6,Death,NA,,
219,NA,NA,NA,NA,3,BELFAST,NA,NA,[Death by Other /Unknown  Incinerate   Unknown (after necropsy)],,[Death by Other /Unknown  Incinerate   Unknown (after necropsy)],
220,F,12 Jul 1993,106,125,10,JERSEY,1993-07-12,M1935,1,Birth,NA,TELVA,
221,?,4 Oct 1993,96,91,22,SAO PAULO,1993-10-04,20896,1,Birth,NA,,
221,NA,NA,NA,NA,22,SAO PAULO,1993-10-09,NA,6,Death,NA,,
221,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
222,M,4 Oct 1993,75,95,22,SAO PAULO,1993-10-04,20897,1,Birth,NA,,
222,NA,NA,NA,NA,22,SAO PAULO,2002-04-10,NA,6,Death,NA,,
222,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Unknown  Generalized  Nutrition],,[Death by Other /Unknown  Unknown  Generalized  Nutrition],
223,M,5 Oct 1993,96,91,22,SAO PAULO,1993-10-05,20898,1,Birth,NA,,
223,NA,NA,NA,NA,22,SAO PAULO,2001-06-10,NA,6,Death,NA,,
223,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Mounted or Preserved SAO PAULO  Generalized Circulatory, secondary],[Death by Other /Unknown  Mounted or Preserved SAO PAULO  Generalized Circulatory,
224,F,5 Oct 1993,96,91,22,SAO PAULO,1993-10-05,20899,1,Birth,NA,,
224,NA,NA,NA,NA,23,SOROCABA,1995-08-17,NA,3,Transfer,NA,,
224,NA,NA,NA,NA,23,SOROCABA,1996-03-09,NA,6,Death,NA,,
224,NA,NA,NA,NA,23,SOROCABA,NA,NA,[Death by Unknown means],,[Death by Unknown means],
225,?,7 Oct 1993,132,89,22,SAO PAULO,1993-10-07,20900,1,Birth,NA,,
225,NA,NA,NA,NA,22,SAO PAULO,1993-10-07,NA,6,Death,NA,,
225,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
226,?,7 Oct 1993,132,89,22,SAO PAULO,1993-10-07,20901,1,Birth,NA,,
226,NA,NA,NA,NA,22,SAO PAULO,1993-10-07,NA,6,Death,NA,,
226,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
227,M,1 Nov 1993,124,76,21,RIO PRIM,1993-11-01,1435,1,Birth,NA,,
227,NA,NA,NA,NA,21,RIO PRIM,1994-02-04,NA,6,Death,NA,,
227,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
228,F,1 Nov 1993,124,76,21,RIO PRIM,1993-11-01,1436,1,Birth,NA,,
228,NA,NA,NA,NA,21,RIO PRIM,1993-11-21,NA,6,Death,NA,,
228,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
229,F,1 Dec 1993,71,143,21,RIO PRIM,1993-12-01,1442,1,Birth,NA,,
229,NA,NA,NA,NA,21,RIO PRIM,1999-08-28,NA,6,Death,NA,,
229,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
230,F,1 Dec 1993,71,143,21,RIO PRIM,1993-12-01,1443,1,Birth,NA,,
230,NA,NA,NA,NA,21,RIO PRIM,2005-06-15,NA,6,Death,NA,,
230,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
231,M,28 Dec 1993,118,146,21,RIO PRIM,1993-12-28,1449,1,Birth,NA,,
231,NA,NA,NA,NA,21,RIO PRIM,1993-12-28,NA,6,Death,NA,,
231,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
232,F,28 Dec 1993,118,146,21,RIO PRIM,1993-12-28,1450,1,Birth,NA,,
232,NA,NA,NA,NA,21,RIO PRIM,1993-12-31,NA,6,Death,NA,,
232,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
233,F,16 Jan 1994,84,105,10,JERSEY,1994-01-16,M1989,1,Birth,NA,DIANA,
233,NA,NA,NA,NA,21,RIO PRIM,1999-07-03,1925,3,Transfer,NA,,
233,NA,NA,NA,NA,21,RIO PRIM,2002-12-04,NA,6,Death,NA,,
233,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
234,?,12 Feb 1994,106,125,10,JERSEY,1994-02-12,M1997,1,Birth,NA,,
234,NA,NA,NA,NA,10,JERSEY,1994-02-12,NA,6,Death,NA,,
234,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Unknown means],,[Death by Unknown means],
235,?,12 Feb 1994,106,125,10,JERSEY,1994-02-12,1998,1,Birth,NA,,
235,NA,NA,NA,NA,10,JERSEY,1994-02-12,NA,6,Death,NA,,
235,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Unknown means],,[Death by Unknown means],
236,F,22 Mar 1994,165,163,21,RIO PRIM,1994-03-22,1473,1,Birth,NA,,
236,NA,NA,NA,NA,21,RIO PRIM,2000-03-28,NA,6,Death,NA,,
236,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
237,F,1 Sep 1994,106,125,10,JERSEY,1994-09-01,M2055,1,Birth,NA,YARA,
237,NA,NA,NA,NA,5,BRISTOL,1999-03-11,2770,3,Transfer,NA,,
237,NA,NA,NA,NA,5,BRISTOL,2011-03-15,NA,6,Death,NA,,
237,NA,NA,NA,NA,5,BRISTOL,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
238,?,1 Sep 1994,106,125,10,JERSEY,1994-09-01,2056,1,Birth,NA,,
238,NA,NA,NA,NA,10,JERSEY,1994-09-01,NA,6,Death,NA,,
238,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Unknown means],,[Death by Unknown means],
239,M,2 Sep 1994,118,146,22,SAO PAULO,1994-09-02,21647,1,Birth,NA,,
239,NA,NA,NA,NA,22,SAO PAULO,2003-09-28,NA,6,Death,NA,,
239,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
240,F,2 Sep 1994,118,146,22,SAO PAULO,1994-09-02,21648,1,Birth,NA,,
240,NA,NA,NA,NA,22,SAO PAULO,2005-02-05,NA,6,Death,NA,,
240,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
241,F,29 Sep 1994,73,178,21,RIO PRIM,1994-09-29,1505,1,Birth,NA,,
241,NA,NA,NA,NA,21,RIO PRIM,1996-12-20,NA,6,Death,NA,,
241,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
242,F,29 Sep 1994,73,178,21,RIO PRIM,1994-09-29,1506,1,Birth,NA,,
242,NA,NA,NA,NA,21,RIO PRIM,1994-10-05,NA,6,Death,NA,,
242,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
243,F,4 Oct 1994,96,91,22,SAO PAULO,1994-10-04,21713,1,Birth,NA,,
243,NA,NA,NA,NA,22,SAO PAULO,2002-06-26,NA,6,Death,NA,,
